CustomerKey,Recency,Frequency,Monetary,R,F,M,RFM_Score,segment,Response
3015,60,3,69.969999999999999,1,2,1,121,Lost Customers,1
3016,157,1,28.989999999999998,2,1,1,211,New Customers,1
3017,97,3,84.960000000000008,1,2,2,122,Almost Lost Customers,1
3018,83,1,2294.9899999999998,1,1,3,113,Lost Customers,1
3019,333,4,1143.46,3,2,2,322,Potential Loyal Customers,1
3020,299,3,61.960000000000008,3,2,1,321,New Customers,1
3021,65,4,4852.5999999999995,1,2,3,123,Almost Lost Customers,1
3022,186,1,28.989999999999998,2,1,1,211,New Customers,1
3023,232,1,4.9900000000000002,3,1,1,311,New Customers,1
3024,371,1,539.99000000000001,3,1,2,312,New Customers,1
3025,297,2,34.979999999999997,3,1,1,311,New Customers,1
3026,68,3,2325.9599999999996,1,2,3,123,Almost Lost Customers,1
3027,186,5,2700.0481999999997,2,3,3,233,Potential Loyal Customers,1
3028,106,4,83.469999999999999,1,2,2,122,Almost Lost Customers,1
3029,360,1,69.989999999999995,3,1,1,311,New Customers,1
3030,96,3,1750.47,1,2,2,122,Almost Lost Customers,1
3031,95,3,71.580000000000013,1,2,1,121,Lost Customers,1
3032,177,2,1709.98,2,1,2,212,New Customers,1
3033,39,3,71.580000000000013,1,2,1,121,Lost Customers,1
3034,99,2,6.2800000000000002,1,1,1,111,Lost Customers,1
3035,66,4,47.260000000000005,1,2,1,121,Lost Customers,1
3036,91,1,21.98,1,1,1,111,Lost Customers,1
3037,151,2,78.97999999999999,2,1,2,212,New Customers,1
3038,135,2,68.489999999999995,2,1,1,211,New Customers,1
3039,201,2,78.97999999999999,2,1,2,212,New Customers,1
3040,886,1,3578.27,3,1,3,313,Big Spenders,0
3041,102,5,3021.0225,1,3,3,133,Almost Lost Customers,1
3042,58,2,39.980000000000004,1,1,1,111,Lost Customers,1
3043,266,3,64.469999999999999,3,2,1,321,New Customers,1
3044,336,4,6035.5999999999995,3,2,3,323,Potential Loyal Customers,1
3045,50,6,7255.6599999999999,1,3,3,133,Almost Lost Customers,1
3046,258,2,28.979999999999997,3,1,1,311,New Customers,1
3047,237,1,1120.49,3,1,2,312,New Customers,1
3048,90,2,58.980000000000004,1,1,1,111,Lost Customers,1
3049,280,3,91.280000000000001,3,2,2,322,Potential Loyal Customers,1
3050,292,3,1775.97,3,2,2,322,Potential Loyal Customers,1
3051,76,2,78.97999999999999,1,1,2,112,Lost Customers,1
3052,190,2,7.2800000000000002,2,1,1,211,New Customers,1
3053,248,5,74.450000000000003,3,3,2,332,Potential Loyal Customers,1
3054,329,5,3836.3796000000002,3,3,3,333,Best Customers,1
3055,305,4,6035.5999999999995,3,2,3,323,Potential Loyal Customers,1
3056,142,3,4397.75,2,2,3,223,Potential Loyal Customers,1
3057,285,3,3917.5425,3,2,3,323,Potential Loyal Customers,1
3058,297,2,1709.98,3,1,2,312,New Customers,1
3059,158,2,7.2800000000000002,2,1,1,211,New Customers,1
3060,317,2,25.479999999999997,3,1,1,311,New Customers,1
3061,186,4,6035.5999999999995,2,2,3,223,Potential Loyal Customers,1
3062,83,4,2629.0681999999997,1,2,3,123,Almost Lost Customers,1
3063,91,4,191.26999999999998,1,2,2,122,Almost Lost Customers,1
3064,61,1,2294.9899999999998,1,1,3,113,Lost Customers,1
3065,115,2,1725.98,2,1,2,212,New Customers,1
3066,43,1,21.489999999999998,1,1,1,111,Lost Customers,1
3067,279,3,5933.25,3,2,3,323,Potential Loyal Customers,1
3068,290,5,5948.2299999999996,3,3,3,333,Best Customers,1
3069,219,1,2384.0700000000002,2,1,3,213,New Customers,1
3070,322,4,4406.3895999999995,3,2,3,323,Potential Loyal Customers,1
3071,39,7,197.04000000000002,1,3,2,132,Almost Lost Customers,1
3072,37,3,1775.47,1,2,2,122,Almost Lost Customers,1
3073,129,5,104.55000000000001,2,3,2,232,Loyal Customers,1
3074,213,1,24.989999999999998,2,1,1,211,New Customers,1
3075,107,4,5888.2399999999998,1,2,3,123,Almost Lost Customers,1
3076,119,5,6864.4596000000001,2,3,3,233,Potential Loyal Customers,1
3077,55,2,3750.0882000000001,1,1,3,113,Lost Customers,1
3078,44,1,69.989999999999995,1,1,1,111,Lost Customers,1
3079,103,3,827.33000000000004,1,2,2,122,Almost Lost Customers,1
3080,285,1,3.9900000000000002,3,1,1,311,New Customers,1
3081,259,3,1804.9175,3,2,2,322,Potential Loyal Customers,1
3082,97,5,1277.5581999999999,1,3,2,132,Almost Lost Customers,1
3083,77,1,4.9900000000000002,1,1,1,111,Lost Customers,1
3084,94,1,28.989999999999998,1,1,1,111,Lost Customers,1
3085,207,3,37.269999999999996,2,2,1,221,New Customers,1
3086,93,2,1709.98,1,1,2,112,Lost Customers,1
3087,346,4,2982.0225,3,2,3,323,Potential Loyal Customers,1
3088,330,1,69.989999999999995,3,1,1,311,New Customers,1
3089,106,2,62.980000000000004,1,1,1,111,Lost Customers,1
3090,218,7,8130.3199999999997,2,3,3,233,Potential Loyal Customers,1
3091,311,3,2462.5500000000002,3,2,3,323,Potential Loyal Customers,1
3092,208,3,2756.5425,2,2,3,223,Potential Loyal Customers,1
3093,17,4,114.96000000000001,1,2,2,122,Almost Lost Customers,1
3094,137,3,3282.8299999999999,2,2,3,223,Potential Loyal Customers,1
3095,43,2,13.98,1,1,1,111,Lost Customers,1
3101,91,3,71.580000000000013,1,2,1,121,Lost Customers,1
3102,25,3,60.469999999999999,1,2,1,121,Lost Customers,1
3103,64,3,1714.97,1,2,2,122,Almost Lost Customers,1
3104,90,2,64.980000000000004,1,1,1,111,Lost Customers,1
3105,71,2,31.279999999999998,1,1,1,111,Lost Customers,1
3106,92,4,2793.5225,1,2,3,123,Almost Lost Customers,1
3107,26,6,113.71000000000001,1,3,2,132,Almost Lost Customers,1
3108,272,3,187.97999999999999,3,2,2,322,Potential Loyal Customers,1
3109,4,1,21.489999999999998,1,1,1,111,Lost Customers,1
3110,933,1,3578.27,3,1,3,313,Big Spenders,0
3111,57,4,89.460000000000008,1,2,2,122,Almost Lost Customers,1
3112,252,4,64.909999999999997,3,2,1,321,New Customers,1
3113,51,1,4.9900000000000002,1,1,1,111,Lost Customers,1
3114,235,4,48.960000000000001,3,2,1,321,New Customers,1
3115,163,4,607.96000000000004,2,2,2,222,Potential Loyal Customers,1
3116,123,2,6.2800000000000002,2,1,1,211,New Customers,1
3117,10,7,96.890000000000001,1,3,2,132,Almost Lost Customers,1
3118,128,2,2419.0599999999999,2,1,3,213,New Customers,1
3119,343,1,539.99000000000001,3,1,2,312,New Customers,1
3120,139,2,123.97999999999999,2,1,2,212,New Customers,1
3121,259,2,751.34000000000003,3,1,2,312,New Customers,1
3122,36,1,24.989999999999998,1,1,1,111,Lost Customers,1
3123,221,6,8171.0099999999993,2,3,3,233,Potential Loyal Customers,1
3124,163,5,4416.3796000000002,2,3,3,233,Potential Loyal Customers,1
3125,148,1,28.989999999999998,2,1,1,211,New Customers,1
3126,68,2,38.979999999999997,1,1,1,111,Lost Customers,1
3127,347,3,2376.9599999999996,3,2,3,323,Potential Loyal Customers,1
3128,298,2,39.980000000000004,3,1,1,311,New Customers,1
3129,269,4,4541.5324999999993,3,2,3,323,Potential Loyal Customers,1
3130,2,8,123.80000000000001,1,3,2,132,Almost Lost Customers,1
3131,35,6,6772.1282000000001,1,3,3,133,Almost Lost Customers,1
3132,204,2,2478.3399999999997,2,1,3,213,New Customers,1
3133,255,5,6820.4596000000001,3,3,3,333,Best Customers,1
3134,105,2,14.98,1,1,1,111,Lost Customers,1
3135,237,3,5793.0499999999993,3,2,3,323,Potential Loyal Customers,1
3136,243,5,4183.2299999999996,3,3,3,333,Best Customers,1
3137,108,1,4.9900000000000002,1,1,1,111,Lost Customers,1
3138,240,2,38.980000000000004,3,1,1,311,New Customers,1
3139,429,1,782.99000000000001,3,1,2,312,New Customers,1
3140,47,9,5717.8881999999994,1,3,3,133,Almost Lost Customers,1
3141,36,3,2405.4699999999998,1,2,3,123,Almost Lost Customers,1
3142,117,6,128.44,2,3,2,232,Loyal Customers,1
3143,243,4,197.88,3,2,2,322,Potential Loyal Customers,1
3144,78,5,3089.2999999999997,1,3,3,133,Almost Lost Customers,1
3145,112,4,2482.23,2,2,3,223,Potential Loyal Customers,1
3146,129,7,191.87,2,3,2,232,Loyal Customers,1
3147,185,4,5888.2399999999998,2,2,3,223,Potential Loyal Customers,1
3148,350,3,4802.1099999999997,3,2,3,323,Potential Loyal Customers,1
3149,261,3,36.270000000000003,3,2,1,321,New Customers,1
3150,323,3,37.270000000000003,3,2,1,321,New Customers,1
3151,53,3,5900.5500000000002,1,2,3,123,Almost Lost Customers,1
3152,276,3,38.969999999999999,3,2,1,321,New Customers,1
3153,52,2,28.979999999999997,1,1,1,111,Lost Customers,1
3154,345,2,13.98,3,1,1,311,New Customers,1
3155,196,3,565.47000000000003,2,2,2,222,Potential Loyal Customers,1
3156,291,2,1754.98,3,1,2,312,New Customers,1
3157,347,2,141.97999999999999,3,1,2,312,New Customers,1
3158,326,1,21.98,3,1,1,311,New Customers,1
3159,87,3,5997.3299999999999,1,2,3,123,Almost Lost Customers,1
3160,102,1,69.989999999999995,1,1,1,111,Lost Customers,1
3161,1121,1,3578.27,3,1,3,313,Big Spenders,0
3162,0,3,37.270000000000003,1,2,1,121,Lost Customers,1
3163,276,2,42.950000000000003,3,1,1,311,New Customers,1
3164,267,4,2735.5324999999998,3,2,3,323,Potential Loyal Customers,1
3165,100,2,1735.98,1,1,2,112,Lost Customers,1
3166,138,5,153.46000000000001,2,3,2,232,Loyal Customers,1
3167,88,2,1735.98,1,1,2,112,Lost Customers,1
3168,127,3,32.269999999999996,2,2,1,221,New Customers,1
3169,1,7,185.94,1,3,2,132,Almost Lost Customers,1
3170,177,3,69.969999999999999,2,2,1,221,New Customers,1
3171,257,4,91.950000000000003,3,2,2,322,Potential Loyal Customers,1
3172,54,6,151.84,1,3,2,132,Almost Lost Customers,1
3173,65,2,1145.48,1,1,2,112,Lost Customers,1
3174,455,1,2071.4196000000002,3,1,2,312,New Customers,1
3175,318,4,1169.46,3,2,2,322,Potential Loyal Customers,1
3176,245,4,4558.5324999999993,3,2,3,323,Potential Loyal Customers,1
3177,137,3,556.93000000000006,2,2,2,222,Potential Loyal Customers,1
3178,46,3,36.269999999999996,1,2,1,121,Lost Customers,1
3179,348,2,1223.8399999999999,3,1,2,312,New Customers,1
3180,242,2,2451.2999999999997,3,1,3,313,Big Spenders,0
3181,89,2,78.97999999999999,1,1,2,112,Lost Customers,1
3182,357,3,38.469999999999999,3,2,1,321,New Customers,1
3183,94,2,2419.0599999999999,1,1,3,113,Lost Customers,1
3184,155,4,101.45,2,2,2,222,Potential Loyal Customers,1
3185,526,1,2049.0981999999999,3,1,2,312,New Customers,1
3186,297,3,38.880000000000003,3,2,1,321,New Customers,1
3187,180,2,1725.98,2,1,2,212,New Customers,1
3188,307,2,3563.8400000000001,3,1,3,313,Big Spenders,0
3189,70,4,162.28,1,2,2,122,Almost Lost Customers,1
3190,204,3,3054.0781999999995,2,2,3,223,Potential Loyal Customers,1
3191,346,4,78.959999999999994,3,2,2,322,Potential Loyal Customers,1
3192,121,3,2450.0781999999999,2,2,3,223,Potential Loyal Customers,1
3193,1062,1,3578.27,3,1,3,313,Big Spenders,0
3194,37,7,7216.0799999999999,1,3,3,133,Almost Lost Customers,1
3195,643,1,2443.3499999999999,3,1,3,313,Big Spenders,0
3201,203,4,1500.8682000000001,2,2,2,222,Potential Loyal Customers,1
3202,211,2,2393.0599999999999,2,1,3,213,New Customers,1
3203,32,5,5948.2399999999998,1,3,3,133,Almost Lost Customers,1
3204,114,4,118.96000000000001,2,2,2,222,Potential Loyal Customers,1
3205,51,2,4476.5524999999998,1,1,3,113,Lost Customers,1
3206,316,4,97.960000000000008,3,2,2,322,Potential Loyal Customers,1
3207,285,3,37.270000000000003,3,2,1,321,New Customers,1
3208,77,4,1151.76,1,2,2,122,Almost Lost Customers,1
3209,207,3,563.76999999999998,2,2,2,222,Potential Loyal Customers,1
3210,185,4,6035.5999999999995,2,2,3,223,Potential Loyal Customers,1
3211,2,3,15.23,1,2,1,121,Lost Customers,1
3212,146,2,564.48000000000002,2,1,2,212,New Customers,1
3213,290,3,63.970000000000006,3,2,1,321,New Customers,1
3214,170,5,3247.2499999999995,2,3,3,233,Potential Loyal Customers,1
3215,97,1,29.989999999999998,1,1,1,111,Lost Customers,1
3216,292,4,2465.2799999999997,3,2,3,323,Potential Loyal Customers,1
3217,59,10,298.20999999999998,1,3,2,132,Almost Lost Customers,1
3218,271,1,69.989999999999995,3,1,1,311,New Customers,1
3219,77,3,1957.47,1,2,2,122,Almost Lost Customers,1
3220,136,6,160.55000000000001,2,3,2,232,Loyal Customers,1
3221,189,5,6085.5900000000001,2,3,3,233,Potential Loyal Customers,1
3222,183,1,4.9900000000000002,2,1,1,211,New Customers,1
3223,49,2,56.969999999999999,1,1,1,111,Lost Customers,1
3224,73,1,1700.99,1,1,2,112,Lost Customers,1
3225,346,2,1155.48,3,1,2,312,New Customers,1
3226,168,1,69.989999999999995,2,1,1,211,New Customers,1
3227,328,4,130.46000000000001,3,2,2,322,Potential Loyal Customers,1
3228,118,4,2735.5324999999998,2,2,3,223,Potential Loyal Customers,1
3229,64,2,7.2800000000000002,1,1,1,111,Lost Customers,1
3230,39,4,2414.9699999999998,1,2,3,123,Almost Lost Customers,1
3231,992,1,3578.27,3,1,3,313,Big Spenders,0
3232,139,3,579.97000000000003,2,2,2,222,Potential Loyal Customers,1
3233,358,2,33.979999999999997,3,1,1,311,New Customers,1
3234,38,4,2533.46,1,2,3,123,Almost Lost Customers,1
3235,959,1,3578.27,3,1,3,313,Big Spenders,0
3236,134,4,1500.8682000000001,2,2,2,222,Potential Loyal Customers,1
3237,231,1,35,3,1,1,311,New Customers,1
3238,273,4,600.46000000000004,3,2,2,322,Potential Loyal Customers,1
3239,54,3,614.47000000000003,1,2,2,122,Almost Lost Customers,1
3240,153,2,38.980000000000004,2,1,1,211,New Customers,1
3241,331,2,7.2800000000000002,3,1,1,311,New Customers,1
3242,201,2,12.940000000000001,2,1,1,211,New Customers,1
3243,283,2,39.980000000000004,3,1,1,311,New Customers,1
3244,312,2,5873.2600000000002,3,1,3,313,Big Spenders,0
3245,325,3,42.93,3,2,1,321,New Customers,1
3246,168,2,1155.48,2,1,2,212,New Customers,1
3247,143,2,1735.98,2,1,2,212,New Customers,1
3248,184,4,138.95999999999998,2,2,2,222,Potential Loyal Customers,1
3249,164,5,5943.5,2,3,3,233,Potential Loyal Customers,1
3250,44,3,4659.9025000000001,1,2,3,123,Almost Lost Customers,1
3251,34,5,628.45000000000005,1,3,2,132,Almost Lost Customers,1
3252,996,1,3578.27,3,1,3,313,Big Spenders,0
3253,344,2,78.97999999999999,3,1,2,312,New Customers,1
3254,148,4,3179.9499999999994,2,2,3,223,Potential Loyal Customers,1
3255,326,2,32.280000000000001,3,1,1,311,New Customers,1
3256,383,3,4370.6099999999997,3,2,3,323,Potential Loyal Customers,1
3257,86,1,21.489999999999998,1,1,1,111,Lost Customers,1
3258,56,2,5873.2600000000002,1,1,3,113,Lost Customers,1
3259,257,3,37.269999999999996,3,2,1,321,New Customers,1
3260,113,2,33.979999999999997,2,1,1,211,New Customers,1
3261,153,2,71.969999999999999,2,1,1,211,New Customers,1
3262,41,4,102.56999999999999,1,2,2,122,Almost Lost Customers,1
3263,202,2,3939.9799999999996,2,1,3,213,New Customers,1
3264,153,4,77.960000000000008,2,2,2,222,Potential Loyal Customers,1
3265,393,2,2475.9499999999998,3,1,3,313,Big Spenders,0
3266,289,2,6.2800000000000002,3,1,1,311,New Customers,1
3267,63,3,69.969999999999999,1,2,1,121,Lost Customers,1
3268,267,3,4752.75,3,2,3,323,Potential Loyal Customers,1
3269,342,2,34.890000000000001,3,1,1,311,New Customers,1
3270,339,2,13.98,3,1,1,311,New Customers,1
3271,106,2,7.2800000000000002,1,1,1,111,Lost Customers,1
3272,191,1,2443.3499999999999,2,1,3,213,New Customers,1
3273,88,2,39.980000000000004,1,1,1,111,Lost Customers,1
3274,226,2,4501.5524999999998,2,1,3,213,New Customers,1
3275,318,1,69.989999999999995,3,1,1,311,New Customers,1
3276,319,2,39.980000000000004,3,1,1,311,New Customers,1
3277,201,3,41.280000000000001,2,2,1,221,New Customers,1
3278,261,5,196.25999999999999,3,3,2,332,Potential Loyal Customers,1
3279,52,4,4406.3995999999997,1,2,3,123,Almost Lost Customers,1
3280,332,2,71.969999999999999,3,1,1,311,New Customers,1
3281,353,2,5898.2600000000002,3,1,3,313,Big Spenders,0
3282,157,3,5971.3299999999999,2,2,3,223,Potential Loyal Customers,1
3283,238,5,624.95000000000005,3,3,2,332,Potential Loyal Customers,1
3284,104,4,4382.7399999999998,1,2,3,123,Almost Lost Customers,1
3285,36,7,8131.3199999999997,1,3,3,133,Almost Lost Customers,1
3286,319,2,38.980000000000004,3,1,1,311,New Customers,1
3287,83,1,28.989999999999998,1,1,1,111,Lost Customers,1
3288,358,2,2452.3399999999997,3,1,3,313,Big Spenders,0
3289,184,3,3917.5425,2,2,3,223,Potential Loyal Customers,1
3290,93,2,124.98999999999999,1,1,2,112,Lost Customers,1
3291,47,3,2395.9599999999996,1,2,3,123,Almost Lost Customers,1
3292,79,3,2384.9699999999998,1,2,3,123,Almost Lost Customers,1
3293,36,4,237.25999999999999,1,2,2,122,Almost Lost Customers,1
3294,71,7,2896.7196000000004,1,3,3,133,Almost Lost Customers,1
3301,175,4,589.96000000000004,2,2,2,222,Potential Loyal Customers,1
3302,86,2,1155.48,1,1,2,112,Lost Customers,1
3303,275,2,34.890000000000001,3,1,1,311,New Customers,1
3304,33,3,3440.4274999999998,1,2,3,123,Almost Lost Customers,1
3305,98,3,74.980000000000004,1,2,2,122,Almost Lost Customers,1
3306,86,2,1735.98,1,1,2,112,Lost Customers,1
3307,130,3,1785.97,2,2,2,222,Potential Loyal Customers,1
3308,350,4,4471.7399999999998,3,2,3,323,Potential Loyal Customers,1
3309,331,4,791.32000000000005,3,2,2,322,Potential Loyal Customers,1
3310,244,2,119.97999999999999,3,1,2,312,New Customers,1
3311,69,3,1957.47,1,2,2,122,Almost Lost Customers,1
3312,55,1,29.989999999999998,1,1,1,111,Lost Customers,1
3313,126,3,47.969999999999999,2,2,1,221,New Customers,1
3314,275,1,69.989999999999995,3,1,1,311,New Customers,1
3315,336,4,6063.21,3,2,3,323,Potential Loyal Customers,1
3316,319,6,5919.21,3,3,3,333,Best Customers,1
3317,153,1,21.489999999999998,2,1,1,211,New Customers,1
3318,125,4,1197.97,2,2,2,222,Potential Loyal Customers,1
3319,134,1,8.9900000000000002,2,1,1,211,New Customers,1
3320,341,3,4127.25,3,2,3,323,Potential Loyal Customers,1
3321,59,2,3882.5524999999998,1,1,3,113,Lost Customers,1
3322,44,4,69.460000000000008,1,2,1,121,Lost Customers,1
3323,210,4,5888.2399999999998,2,2,3,223,Potential Loyal Customers,1
3324,109,7,5162.3699999999999,2,3,3,233,Potential Loyal Customers,1
3325,155,3,22.93,2,2,1,221,New Customers,1
3326,49,3,5933.2600000000002,1,2,3,123,Almost Lost Customers,1
3327,75,1,29.989999999999998,1,1,1,111,Lost Customers,1
3328,55,3,1587.47,1,2,2,122,Almost Lost Customers,1
3329,68,15,13215.65,1,3,3,133,Almost Lost Customers,1
3330,53,1,1700.99,1,1,2,112,Lost Customers,1
3331,0,8,302.03000000000003,1,3,2,132,Almost Lost Customers,1
3332,280,1,24.989999999999998,3,1,1,311,New Customers,1
3333,163,5,3975.0324999999998,2,3,3,233,Potential Loyal Customers,1
3334,47,3,93.980000000000004,1,2,2,122,Almost Lost Customers,1
3335,287,5,6060.5,3,3,3,333,Best Customers,1
3336,267,3,553.97000000000003,3,2,2,322,Potential Loyal Customers,1
3337,35,3,2435.0781999999999,1,2,3,123,Almost Lost Customers,1
3338,311,2,39.980000000000004,3,1,1,311,New Customers,1
3339,336,2,39.980000000000004,3,1,1,311,New Customers,1
3340,169,1,4.9900000000000002,2,1,1,211,New Customers,1
3341,935,1,3578.27,3,1,3,313,Big Spenders,0
3342,241,3,37.270000000000003,3,2,1,321,New Customers,1
3343,47,5,3152.9499999999994,1,3,3,133,Almost Lost Customers,1
3344,99,5,4500.5225,1,3,3,133,Almost Lost Customers,1
3345,291,2,6021.6199999999999,3,1,3,313,Big Spenders,0
3346,240,5,128.94999999999999,3,3,2,332,Potential Loyal Customers,1
3347,158,3,1164.47,2,2,2,222,Potential Loyal Customers,1
3348,183,3,27.77,2,2,1,221,New Customers,1
3349,175,2,14.98,2,1,1,211,New Customers,1
3350,240,4,2407.04,3,2,3,323,Potential Loyal Customers,1
3351,161,4,157.27000000000001,2,2,2,222,Potential Loyal Customers,1
3352,362,1,4.9900000000000002,3,1,1,311,New Customers,1
3353,78,8,158.84,1,3,2,132,Almost Lost Customers,1
3354,75,10,7987.9096,1,3,3,133,Almost Lost Customers,1
3355,69,3,804.47000000000003,1,2,2,122,Almost Lost Customers,1
3356,229,5,3921.0225,2,3,3,233,Potential Loyal Customers,1
3357,327,3,60.470000000000006,3,2,1,321,New Customers,1
3358,365,2,38.980000000000004,3,1,1,311,New Customers,1
3359,243,3,96.460000000000008,3,2,2,322,Potential Loyal Customers,1
3360,28,4,47.920000000000002,1,2,1,121,Lost Customers,1
3361,205,8,7029.0724999999993,2,3,3,233,Potential Loyal Customers,1
3362,368,3,6030.6099999999997,3,2,3,323,Potential Loyal Customers,1
3363,288,3,4417.75,3,2,3,323,Potential Loyal Customers,1
3364,59,8,3182.27,1,3,3,133,Almost Lost Customers,1
3365,33,1,1700.99,1,1,2,112,Lost Customers,1
3366,246,3,1759.97,3,2,2,322,Potential Loyal Customers,1
3367,50,1,539.99000000000001,1,1,2,112,Lost Customers,1
3368,45,2,3882.5524999999998,1,1,3,113,Lost Customers,1
3369,159,3,2155.9175,2,2,3,223,Potential Loyal Customers,1
